total_account_count,total_income,total_product_count,total_profit,CA,AE,SG,AU,JP,SA,MX,active_months,status_code,packages_encoded,registration_source_encoded
7,14059,0,1365,1,1,1,1,1,0,1,25,1,0,3
1,2551,0,0,0,1,0,0,0,0,0,25,1,0,3
3,640,43,12,1,0,1,0,0,0,1,25,1,0,3
1,177,0,0,0,0,1,0,0,0,0,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
1,323,0,0,0,0,0,0,0,0,0,25,1,0,3
3,10349,0,437,1,0,0,0,1,0,1,25,1,0,3
1,308,0,0,0,1,0,0,0,0,0,25,1,0,3
1,278,0,0,0,1,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
3,4588,27,598,1,1,0,0,0,0,1,25,1,0,3
2,1386,4959,55,0,1,0,0,0,0,0,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,42,0,0,0,1,0,0,0,0,0,25,1,0,3
1,10590,0,0,1,0,0,0,0,0,0,25,1,0,3
1,22033,0,0,0,0,1,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,578,3138,36,0,1,0,0,0,0,0,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,597,682,45,0,1,0,0,0,0,0,25,1,0,3
1,1251,0,0,1,0,0,0,0,0,0,25,1,0,3
2,688,0,2,1,1,0,0,0,0,0,25,1,0,3
2,0,0,0,0,1,1,0,0,0,0,25,1,0,3
2,0,0,0,0,1,1,0,0,0,0,25,1,0,3
2,0,0,0,1,0,0,0,0,0,1,25,1,0,3
1,0,44,0,1,0,0,0,0,0,0,25,1,0,3
1,0,4,0,0,1,0,0,0,0,0,25,0,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,28443,3870,908,1,0,0,0,0,0,0,25,1,0,3
3,290,0,0,1,0,0,1,0,0,1,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
3,23,0,3,1,1,1,0,0,0,0,25,1,0,3
1,48,0,0,0,1,0,0,0,0,0,25,1,0,3
1,1338,4686,35,0,1,0,0,0,0,0,25,1,0,3
4,462,4689,0,1,1,1,0,0,0,1,25,1,0,3
1,0,0,0,0,0,0,1,0,0,0,25,1,0,3
2,6795,0,235,1,0,0,0,0,0,1,25,1,0,3
1,891,185,0,0,1,0,0,0,0,0,25,1,0,3
1,444,2030,5,1,0,0,0,0,0,0,25,1,0,3
1,12956,0,0,0,1,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
3,6129,700,402,1,0,0,0,1,0,1,25,1,0,3
3,518,0,0,1,0,0,0,1,0,1,25,1,0,3
3,111,0,6,1,0,0,0,1,0,1,25,1,0,3
3,0,0,0,1,0,0,0,1,0,1,25,1,0,3
2,0,46,0,1,0,0,0,0,0,1,25,1,0,3
7,6305,5203,390,1,1,0,1,1,0,1,25,1,1,3
1,0,0,0,0,0,0,0,0,0,1,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
3,5822,6411,109,1,0,0,0,1,0,1,25,1,1,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,12228,0,0,0,1,0,0,0,0,0,25,1,0,3
9,2899,2283,419,1,1,0,1,0,0,1,25,0,0,3
1,0,0,0,0,0,0,0,0,1,0,25,1,0,3
1,0,0,0,0,0,1,0,0,0,0,25,1,0,3
1,4424,3545,64,0,0,0,1,0,0,0,25,1,0,3
3,355,1469,0,1,0,0,1,0,0,1,25,1,0,3
1,259,0,0,0,0,1,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,462,0,0,1,0,0,0,0,0,0,25,1,0,3
2,393,354,0,1,0,0,0,1,0,0,25,1,0,3
1,21,316,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
0,0,29684,0,0,0,0,0,0,0,0,25,1,3,3
4,0,0,0,1,0,0,0,1,0,1,25,1,0,3
2,86,813,0,0,1,1,0,0,0,0,25,1,0,3
1,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,195,0,0,0,1,0,0,0,0,0,25,1,0,3
2,2370,450,5,1,0,0,0,1,0,0,25,1,0,3
1,0,1171,0,1,0,0,0,0,0,0,25,0,0,3
3,521,0,0,1,0,0,1,1,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
5,1330,0,17,1,1,0,1,1,0,1,25,1,0,3
4,0,0,0,1,0,0,1,1,0,1,25,1,0,3
1,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,892,1005,45,1,0,0,0,0,0,0,25,1,0,3
4,34263,9613,2426,1,0,0,1,1,0,1,25,1,1,3
3,359,0,0,0,1,1,0,0,0,0,25,1,0,3
1,111,0,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
1,0,1,0,0,0,1,0,0,0,0,25,0,0,3
13,1681,3771,107,1,1,1,1,1,0,1,25,1,0,3
3,954,0,32,1,1,0,0,0,0,1,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
2,0,76,0,0,1,1,0,0,0,0,25,1,0,0
4,31713,1625,2811,1,1,0,0,1,0,1,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
1,82,531,0,1,0,0,0,0,0,0,25,1,0,3
1,50,0,0,1,0,0,0,0,0,0,25,1,0,3
0,0,0,0,0,0,0,0,0,0,0,25,1,0,3
1,0,0,0,0,1,0,0,0,0,0,25,1,0,3
1,0,20,0,1,0,0,0,0,0,0,25,1,0,3
1,0,0,0,1,0,0,0,0,0,0,25,1,0,3
2,2065,3935,34,0,0,1,0,1,0,0,25,1,0,3
1,639,65,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,0,0,1,0,0,24,1,0,3
1,1570,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,0,0,1,0,0,24,1,0,3
3,0,0,0,1,1,0,0,1,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
4,114858,31,3435,1,1,0,1,0,0,1,24,0,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
0,0,12856,0,0,0,0,0,0,0,0,24,1,2,3
1,0,135,0,0,0,1,0,0,0,0,24,1,0,3
1,53,0,4,1,0,0,0,0,0,0,24,1,0,3
1,0,734,0,0,1,0,0,0,0,0,24,1,0,3
1,0,2577,0,1,0,0,0,0,0,0,24,0,0,3
4,4179,573,106,1,0,1,0,1,0,1,24,1,0,3
0,0,1925,0,0,0,0,0,0,0,0,24,1,0,3
2,142273,0,0,1,0,0,0,0,0,1,24,1,0,3
3,4101,0,220,1,0,0,1,1,0,0,24,1,0,3
1,3862,0,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
2,0,0,0,0,1,0,0,0,0,1,24,1,0,3
1,290,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,59,0,1,0,0,0,0,0,0,24,1,0,0
3,2396,10074,40,0,1,1,0,0,0,0,24,1,2,3
1,16978,3766,652,0,1,0,0,0,0,0,24,1,0,3
2,5286,0,51,1,0,0,0,0,0,1,24,1,0,3
2,0,25,0,0,1,0,0,0,1,0,24,1,0,3
3,211,744,0,1,0,0,1,1,0,0,24,1,0,3
2,0,0,0,1,0,0,0,0,0,1,24,1,0,3
1,229,0,0,0,1,0,0,0,0,0,24,1,0,3
4,171,1048,0,1,0,0,1,1,0,1,24,1,0,3
5,2678,830,59,1,1,1,0,1,0,1,24,1,0,3
4,29490,4903,4812,1,0,0,1,1,0,1,24,1,0,3
0,0,5762,0,0,0,0,0,0,0,0,24,1,1,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
2,0,0,0,0,1,1,0,0,0,0,24,1,0,3
1,203,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,0
3,678,3183,0,0,0,1,1,1,0,0,24,1,0,3
3,32735,0,2712,1,1,0,0,0,0,1,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,3,0,1,0,0,0,0,0,0,24,0,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
4,19598,1204,1584,1,0,1,0,1,0,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
4,34250,123,3519,1,1,0,0,1,0,1,24,1,0,3
1,185,0,0,0,0,0,0,0,0,0,24,1,0,3
3,1358,0,77,1,0,1,1,0,0,0,24,1,0,3
1,207,4212,0,0,1,0,0,0,0,0,24,1,0,3
2,3062,16965,67,0,1,1,0,0,0,0,24,1,2,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,223,0,0,1,0,0,0,0,0,24,1,0,3
2,344,4828,14,0,1,1,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
9,0,0,0,0,1,0,0,1,0,0,24,1,0,3
1,72,0,0,0,0,0,0,1,0,0,24,1,0,3
2,830,3378,68,0,1,1,0,0,0,0,24,1,0,3
1,404,0,0,1,0,0,0,0,0,0,24,1,0,3
2,104,236,0,1,0,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,145,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
7,29464,0,2671,1,1,0,1,1,1,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
2,440,1956,0,0,1,1,0,0,0,0,24,1,0,3
0,0,12154,0,0,0,0,0,0,0,0,24,1,2,3
1,30540,2030,18,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
6,22052,19666,1657,1,1,1,0,1,0,1,24,1,2,3
1,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
5,194695,22266,3416,1,1,0,1,1,0,1,24,1,2,3
5,18851,0,534,1,1,1,0,1,0,1,24,1,0,3
5,43282,0,2281,1,1,0,1,1,0,1,24,1,0,3
2,133865,1571,1503,1,0,0,0,1,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,194,0,1,0,0,0,0,0,0,24,0,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,1,0,1,0,0,0,0,0,0,24,0,0,3
2,0,0,0,0,1,1,0,0,0,0,24,1,0,3
4,5703,3234,127,1,0,0,1,1,0,1,24,1,0,3
2,18374,0,4,1,0,0,0,1,0,0,24,1,0,3
3,17470,0,0,0,1,0,0,1,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,96,1773,0,0,1,0,0,0,0,0,24,1,0,3
2,0,0,0,1,0,0,0,0,0,1,24,1,0,3
4,89015,30286,8006,1,1,1,0,0,0,1,24,1,3,3
0,0,492,0,0,0,0,0,0,0,0,24,1,0,3
1,1408,0,0,0,0,1,0,0,0,0,24,1,0,3
1,1601,0,38,1,0,0,0,0,0,0,24,1,0,3
3,15959,9568,1135,0,1,0,1,1,0,0,24,1,1,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
2,1057,0,0,1,0,0,0,1,0,0,24,1,0,3
4,7695,0,0,1,0,0,1,1,0,1,24,1,0,3
0,0,4004,0,0,0,0,0,0,0,0,24,1,0,3
1,332,3653,5,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
3,413910,4323,246,1,0,0,0,1,0,1,24,1,0,3
3,403,5920,24,1,1,0,0,0,0,1,24,1,1,3
3,12511,4069,347,1,0,0,0,1,0,1,24,1,0,3
1,812,0,9,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
3,1646,0,25,1,0,0,0,1,0,1,24,1,0,3
1,0,1115,0,0,1,0,0,0,0,0,24,1,0,3
0,0,134,0,0,0,0,0,0,0,0,24,1,0,3
1,0,942,0,0,1,0,0,0,0,0,24,1,0,3
2,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,68001,211,0,1,0,0,0,0,0,0,24,1,0,3
2,1303,9892,159,0,1,1,0,0,0,0,24,1,1,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
7,1916,32036,283,1,0,0,0,0,0,0,24,1,3,3
3,0,28,0,1,1,0,0,1,0,0,24,1,0,3
4,32041,2591,560,1,0,0,1,1,0,1,24,1,0,3
2,108,0,0,0,1,1,0,0,0,0,24,1,0,3
4,1461,0,127,1,1,0,0,1,0,1,24,1,0,3
1,121,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
5,44380,0,1817,1,1,0,1,1,0,1,24,1,0,0
2,4536,0,0,0,1,1,0,0,0,0,24,1,0,3
2,168,0,0,0,1,0,0,0,0,0,24,1,0,3
2,0,1055,0,1,0,0,0,0,0,1,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
3,1078,2897,32,1,0,0,0,1,0,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
3,0,0,0,1,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
2,31791,1262,0,1,0,0,0,0,0,1,24,1,0,3
1,0,0,0,0,0,0,0,0,1,0,24,1,0,3
1,0,122,0,1,0,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
2,0,0,0,0,1,1,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
4,31877,8705,1716,1,1,1,0,1,0,0,24,1,1,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,3450,46,97,1,0,0,0,0,0,0,24,1,0,3
3,2434,0,0,1,0,0,0,1,0,1,24,1,0,3
1,34,0,0,1,0,0,0,0,0,0,24,1,0,3
4,206,4355,0,1,0,0,1,1,0,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
5,1622,0,173,1,0,1,1,1,0,1,24,1,0,3
1,0,143,0,0,0,0,0,1,0,0,24,1,0,3
1,9300,0,0,0,1,0,0,0,0,0,24,1,0,3
1,1034,0,181,0,1,0,0,0,0,0,24,1,0,3
5,12408,4830,198,1,1,0,1,1,0,1,24,1,0,3
1,2038,0,27,1,0,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,1652,37,23,1,0,0,0,0,0,0,24,1,0,3
2,14904,0,511,1,0,0,0,0,0,1,24,1,0,3
1,5617,1398,377,0,1,0,0,0,0,0,24,1,0,3
1,0,1,0,0,0,1,0,0,0,0,24,0,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,1717,0,53,1,0,0,0,0,0,0,24,1,0,3
1,2921,0,94,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
4,133691,8783,10715,1,0,0,1,1,0,1,24,1,1,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,5,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
56,51406,7163,3582,1,1,1,1,1,1,1,24,1,1,0
0,0,1561,0,0,0,0,0,0,0,0,24,1,0,3
2,9865,2972,193,1,0,0,0,1,0,0,24,1,0,4
5,9265,6975,203,1,1,0,1,1,0,1,24,1,1,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,453,223,0,0,1,0,0,0,0,0,24,1,0,3
1,209,1724,23,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
5,11878,3350,1042,1,1,0,1,1,0,1,24,1,0,3
4,5409,0,209,1,1,0,0,1,0,1,24,1,0,3
1,81,0,0,0,0,1,0,0,0,0,24,1,0,3
3,28424,9977,1099,1,1,0,0,0,0,1,24,1,1,3
2,0,4758,0,0,1,1,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
2,27,0,0,0,1,1,0,0,0,0,24,1,0,3
1,169,0,5,0,0,1,0,0,0,0,24,1,0,3
0,0,57,0,0,0,0,0,0,0,0,24,0,0,0
3,0,0,0,0,1,1,0,0,0,0,24,1,0,3
4,49890,1006,3570,1,0,0,0,0,0,1,24,1,0,3
2,0,0,0,1,0,0,0,0,0,1,24,1,0,3
6,2673,488,82,1,1,1,1,1,0,1,24,1,0,3
1,5440,0,172,1,0,0,0,0,0,0,24,1,0,3
8,254037,24589,9935,0,0,0,0,0,0,0,24,1,2,3
1,480,0,0,0,1,0,0,0,0,0,24,1,0,3
2,0,0,0,0,1,1,0,0,0,0,24,1,0,3
1,0,814,0,0,1,0,0,0,0,0,24,1,0,3
0,0,3269,0,0,0,0,0,0,0,0,24,1,0,3
7,57575,0,2148,1,1,1,1,1,0,1,24,1,0,3
1,1364,0,188,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
7,75896,0,89,1,1,1,1,1,0,1,24,1,0,3
1,840,0,0,0,1,0,0,0,0,0,24,1,0,3
1,355,0,26,1,0,0,0,0,0,0,24,1,0,3
1,142,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
0,0,1959,0,0,0,0,0,0,0,0,24,1,0,3
1,363,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
2,0,0,0,1,0,0,0,0,0,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,115,0,0,1,0,0,0,0,0,0,24,1,0,3
3,109423,362,0,1,0,0,0,1,0,1,24,1,0,3
2,1004,1126,0,1,0,0,0,0,0,1,24,1,0,3
1,0,39,0,1,0,0,0,0,0,0,24,1,0,3
1,236,0,2,0,0,1,0,0,0,0,24,1,0,3
7,25900,1361,2807,0,0,0,1,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
2,1575,3216,22,1,0,0,0,0,0,1,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
3,3818,6161,100,1,0,0,1,1,0,0,24,1,1,3
2,65086,4896,5940,0,1,0,0,0,0,0,24,1,0,3
3,0,388,0,1,0,0,0,1,0,1,24,1,0,3
6,19644,0,851,1,1,1,1,1,0,1,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
3,10227,0,0,1,0,0,0,1,0,1,24,1,0,3
3,38362,0,4671,1,0,0,0,1,0,1,24,1,0,3
4,378,4552,38,1,1,0,1,1,0,0,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,547,224,8,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,10646,3772,764,0,1,0,0,0,0,0,24,1,0,3
1,0,35,0,1,0,0,0,0,0,0,24,1,0,3
1,40,2293,0,0,1,0,0,0,0,0,24,1,0,3
1,3236,3652,73,0,1,0,0,0,0,0,24,1,0,3
1,999,0,0,1,0,0,0,0,0,0,24,1,0,3
1,4436,0,0,0,0,0,1,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,35,0,0,0,0,0,0,0,0,1,24,1,0,3
7,39007,24600,4055,1,1,0,0,1,0,1,24,0,2,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
4,0,2039,0,1,1,0,0,0,1,1,24,1,0,3
6,48346,0,89,1,1,1,1,1,0,1,24,1,0,3
6,282300,2518,1845,1,1,1,1,1,0,1,24,1,0,3
3,15592,1488,88,1,1,0,0,0,0,1,24,1,0,4
1,12,0,0,0,0,1,0,0,0,0,24,1,0,3
4,3796,6613,645,1,1,0,0,0,1,1,24,0,1,3
9,4448,9808,241,1,1,0,1,1,0,1,24,1,1,3
1,0,19,0,0,0,1,0,0,0,0,24,1,0,3
1,478,413,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
3,31,1220,0,1,0,0,0,1,0,1,24,1,0,3
1,0,201,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
2,4388,24,0,1,0,0,0,1,0,0,24,1,0,3
2,623,0,54,1,0,0,0,0,0,1,24,1,0,3
2,0,1190,0,0,1,1,0,0,0,0,24,1,0,3
2,758,9282,281,0,1,0,0,1,0,0,24,1,1,3
2,3342,0,45,1,0,0,0,0,0,1,24,1,0,3
1,0,0,0,0,0,0,0,0,0,1,24,1,0,3
5,1217,1837,66,1,1,0,1,1,0,1,24,1,0,3
1,420,0,0,1,0,0,0,0,0,0,24,1,0,3
1,108138,0,0,0,0,0,0,1,0,0,24,1,0,3
2,334,1356,25,0,1,0,0,0,0,0,24,1,0,0
2,0,0,0,1,1,0,0,0,0,0,24,1,0,3
1,2492,0,148,1,0,0,0,0,0,0,24,1,0,3
2,1785,10,34,0,0,0,1,1,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,165,0,0,1,0,0,0,0,0,0,24,1,0,3
3,14077,2763,281,0,0,0,0,0,0,0,24,1,0,3
6,3334,5318,332,1,0,0,1,1,0,1,24,1,1,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,5,0,1,0,0,0,0,0,0,24,0,0,3
6,1119,1312,17,1,1,1,1,1,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
4,37105,0,4627,1,0,0,1,1,0,1,24,1,0,3
10,249364,3793,1555,1,0,0,1,1,0,1,24,1,0,3
1,40,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,978,0,0,0,0,0,1,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
3,9438,3738,589,0,1,0,1,0,1,0,24,1,0,3
1,200,0,5,1,0,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
4,67637,853,323,1,0,0,1,1,0,1,24,1,0,3
1,50,0,0,1,0,0,0,0,0,0,24,1,0,3
2,0,0,0,0,1,1,0,0,0,0,24,1,0,3
6,126620,0,206,1,1,1,1,1,0,1,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
2,46480,13830,1743,1,1,0,0,0,0,0,24,1,2,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,32,0,0,0,0,0,0,0,1,24,1,0,3
5,5093,0,83,1,1,0,0,1,1,0,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
12,1572,2,72,1,0,0,1,1,0,1,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
3,18942,1029,0,1,0,0,0,0,0,1,24,1,0,3
1,0,907,0,0,1,0,0,0,0,0,24,1,0,3
0,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,43,0,0,1,0,0,0,0,0,24,1,0,3
4,1562,2785,92,1,0,0,1,1,0,1,24,1,0,3
1,0,0,0,1,0,0,0,0,0,0,24,1,0,3
1,0,8,0,0,1,0,0,0,0,0,24,1,0,3
4,12289,16824,1519,1,0,0,1,1,0,1,24,0,2,0
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
2,0,0,0,1,0,0,1,0,0,0,24,1,0,3
1,0,2,0,0,0,1,0,0,0,0,24,1,0,3
2,48,0,0,0,0,0,0,0,1,0,24,1,0,3
1,0,0,0,0,0,1,0,0,0,0,24,1,0,3
7,67858,31226,9017,1,1,1,1,1,1,1,24,0,3,3
4,0,0,0,1,0,0,0,1,0,1,24,1,0,3
2,1921,3519,157,0,1,1,0,0,0,0,24,0,0,0
6,12423,3413,1269,1,1,0,1,1,0,1,24,1,0,3
1,46,0,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,0,0,0,0,0,0,0,24,1,0,3
1,0,346,0,0,0,1,0,0,0,0,24,1,0,3
1,0,0,0,0,1,0,0,0,0,0,24,1,0,3
5,2437,3011,36,1,1,0,1,1,0,1,24,1,0,3
2,9015,1661,0,1,0,0,0,1,0,0,23,1,0,3
5,9467,2587,928,1,0,0,1,1,0,1,23,1,0,3
9,42301,0,524,1,0,0,0,1,0,1,23,1,0,3
6,5199,2204,257,1,1,1,1,1,0,1,23,1,0,3
2,1486,914,75,1,1,0,0,0,0,0,23,1,0,3
1,0,0,0,0,1,0,0,0,0,0,23,1,0,3
2,0,0,0,0,1,1,0,0,0,0,23,1,0,3
2,37750,0,84,1,1,0,0,0,0,0,23,1,0,3
2,0,2,0,1,0,0,0,0,0,1,23,1,0,3
2,0,0,0,1,0,0,0,0,0,1,23,1,0,3
6,0,0,0,1,1,1,1,1,0,1,23,1,0,3
1,0,148,0,1,0,0,0,0,0,0,23,1,0,3
3,448498,3496,0,1,0,0,0,1,0,1,23,1,0,3
1,0,0,0,0,0,1,0,0,0,0,23,1,0,3
2,0,527,0,0,1,1,0,0,0,0,23,1,0,3
1,0,0,0,0,1,0,0,0,0,0,23,1,0,3
2,0,37,0,1,0,0,0,1,0,0,23,1,0,3
1,0,0,0,1,0,0,0,0,0,0,23,1,0,3
1,689,0,30,0,0,0,1,0,0,0,23,1,0,3
2,0,0,0,0,1,1,0,0,0,0,23,1,0,3
1,0,0,0,0,1,0,0,0,0,0,23,1,0,3
1,510,0,9,1,0,0,0,0,0,0,23,1,0,3
2,1646,6,0,1,0,0,0,0,0,1,23,1,0,3
2,0,0,0,1,0,0,0,1,0,0,23,1,0,3
0,0,0,0,0,0,0,0,0,0,0,23,1,0,3
1,0,0,0,1,0,0,0,0,0,0,23,1,0,3
4,1985,3024,138,1,1,1,0,0,0,1,23,1,0,3
